time,SlrW_Avg,SlrW_Max,SlrW_Min,SlrMJ_Tot,PAR_Den_Avg,PAR_Den_Max,PAR_Den_Min,PAR_Tot_Tot,AirTC_Avg,RH,VWC_Avg,EC_Avg,T_Avg,VWC_2_Avg,EC_2_Avg,T_2_Avg
2021-11-02 2:10,0,0,0,0,0,0.025,0,0.000226423,14.97,91.3,0.451,0.314,16.39,0.451,0.314,16.39
2021-11-02 2:20,0,0,0,0,0.001,0.036,0,0.000305144,14.88,91.3,0.451,0.314,16.33,0.451,0.314,16.33
2021-11-02 2:30,0,0,0,0,0,0.02,0,0.000246046,14.75,91.1,0.451,0.314,16.27,0.451,0.314,16.27
2021-11-02 2:40,0,0,0,0,0,0.012,0,0.000266805,14.67,91.6,0.451,0.314,16.21,0.451,0.314,16.21
2021-11-02 2:50,0,0,0,0,0,0.017,0,0.000250675,14.61,91.8,0.451,0.314,16.16,0.451,0.314,16.16
2021-11-02 3:00,0,0,0,0,0,0.011,0,0.000106807,14.59,91.7,0.451,0.314,16.13,0.451,0.314,16.12
2021-11-02 3:10,0,0,0,0,0,0.009,0,0.00013424,14.53,91.7,0.451,0.314,16.08,0.451,0.314,16.08
2021-11-02 3:20,0,0,0,0,0,0.014,0,0.000143726,14.49,92,0.451,0.313,16.04,0.45,0.313,16.04
2021-11-02 3:30,0,0,0,0,0.001,0.027,0,0.000369722,14.46,92.1,0.45,0.313,16.01,0.45,0.313,16.01
2021-11-02 3:40,0,0,0,0,0,0.009,0,0.00014773,14.44,91.6,0.45,0.313,15.98,0.45,0.313,15.98
2021-11-02 3:50,0,0,0,0,0.001,0.021,0,0.000348934,14.36,91.8,0.45,0.313,15.94,0.45,0.313,15.94
2021-11-02 4:00,0,0,0,0,0,0.02,0,0.000226451,14.29,91.6,0.45,0.313,15.9,0.45,0.313,15.9
2021-11-02 4:10,0,0,0,0,0,0.027,0,0.000235084,14.2,91.5,0.45,0.313,15.84,0.45,0.313,15.84
2021-11-02 4:20,0,0,0,0,0,0.016,0,0.000173573,14.12,92,0.45,0.313,15.79,0.45,0.313,15.79
2021-11-02 4:30,0,0,0,0,0.001,0.02,0,0.000337404,14.09,92,0.45,0.313,15.74,0.45,0.313,15.75
2021-11-02 4:40,0,0,0,0,0,0.004,0,3.00E-05,14,91.9,0.45,0.313,15.7,0.45,0.313,15.7
2021-11-02 4:50,0,0,0,0,0,0.016,0,0.000121148,13.93,91.6,0.45,0.313,15.64,0.45,0.312,15.64
2021-11-02 5:00,0,0,0,0,0,0.011,0,0.000225002,13.85,91.3,0.45,0.312,15.58,0.45,0.312,15.58
2021-11-02 5:10,0,0,0,0,0,0.011,0,0.000150286,13.77,91.1,0.45,0.312,15.51,0.45,0.312,15.51
2021-11-02 5:20,0,0,0,0,0,0.011,0,0.000198478,13.64,91.3,0.45,0.312,15.44,0.45,0.312,15.44
2021-11-02 5:30,0,0,0,0,0.001,0.025,0,0.000355096,13.54,91.4,0.449,0.312,15.37,0.449,0.312,15.37
2021-11-02 5:40,0,0,0,0,0,0.014,0,0.00013069,13.5,91.2,0.449,0.312,15.32,0.449,0.312,15.32
2021-11-02 5:50,0,0,0,0,0,0.012,0,0.000186778,13.43,91.2,0.449,0.312,15.26,0.449,0.312,15.26
2021-11-02 6:00,0,0,0,0,0.001,0.019,0,0.000360265,13.35,91.5,0.449,0.311,15.21,0.449,0.312,15.21
2021-11-02 6:10,0,0,0,0,0,0.021,0,0.000216312,13.29,91.5,0.449,0.311,15.16,0.449,0.312,15.16
2021-11-02 6:20,0,0,0,0,0,0.01,0,0.000111635,13.24,91.4,0.449,0.311,15.12,0.449,0.311,15.12
2021-11-02 6:30,0,0,0,0,0.001,0.028,0,0.000412915,13.17,91.5,0.449,0.311,15.07,0.449,0.311,15.07
2021-11-02 6:40,0,0,0,0,0.005,0.048,0,0.002910342,13.1,91.3,0.449,0.311,15.02,0.449,0.311,15.02
2021-11-02 6:50,0,0,0,0,0.056,0.133,0.003,0.0337069,13.03,91.5,0.449,0.311,14.97,0.449,0.311,14.97
2021-11-02 7:00,0,0,0,0,0.193,0.302,0.101,0.1155099,12.98,91.6,0.449,0.311,14.93,0.449,0.311,14.93
2021-11-02 7:10,3.614,7.948,0,0.002168165,11.36,24.01,0.287,6.817166,12.97,91.6,0.449,0.311,14.9,0.449,0.311,14.9
2021-11-02 7:20,10.39,12.97,8,0.006233444,31.37,39.35,24.09,18.82065,12.77,84,0.449,0.311,14.8,0.449,0.311,14.8
2021-11-02 7:30,15.68,18.4,13.01,0.009407018,47.62,55.77,39.48,28.57153,12.33,84.3,0.449,0.311,14.64,0.449,0.31,14.64
2021-11-02 7:40,21,23.63,18.41,0.01260066,63.88,72.14,55.9,38.32638,12.24,85.4,0.449,0.31,14.63,0.449,0.31,14.63
2021-11-02 7:50,29.75,39.63,23.68,0.01784885,82.9,97.7,72.28,49.76051,12.32,87,0.449,0.31,14.73,0.449,0.31,14.73
2021-11-02 8:00,60,75.31,39.74,0.03600147,122.4,147.1,97.9,73.43217,12.65,88.1,0.448,0.31,14.92,0.448,0.31,14.92
2021-11-02 8:10,83.7,92.8,75.43,0.05024041,164.5,183.3,147.4,98.67566,13.42,87.7,0.448,0.31,15.31,0.448,0.31,15.31
2021-11-02 8:20,101.8,109.9,92.8,0.06107937,204.7,224.9,183.3,122.8381,14.45,68.54,0.448,0.31,15.84,0.448,0.31,15.84
2021-11-02 8:30,119.8,129.3,110.2,0.07190719,249.5,273.4,225.3,149.7052,14.75,67.94,0.448,0.31,16.24,0.448,0.31,16.24
2021-11-02 8:40,138.6,150,128.9,0.08318722,291.4,310.6,272.5,174.8321,14.77,66.87,0.448,0.31,16.57,0.448,0.31,16.57
2021-11-02 8:50,160.9,175,150.3,0.09651466,327.3,338.8,311,196.3904,15.25,63.54,0.448,0.31,16.93,0.448,0.31,16.93
2021-11-02 9:00,171.2,175.8,166.6,0.1027395,351.5,379.3,337.6,210.8891,15.72,61.42,0.448,0.31,17.33,0.448,0.31,17.33
2021-11-02 9:10,180.1,195.5,170.6,0.1080613,403.9,460.6,379.9,242.3111,16.04,58.57,0.448,0.31,17.81,0.448,0.31,17.81
2021-11-02 9:20,200.6,228.1,177.1,0.1203397,461.6,492.1,415.5,276.9505,16.47,58.95,0.448,0.31,18.43,0.448,0.31,18.43
2021-11-02 9:30,203.7,253.1,161.8,0.1222307,493.6,522.2,445.2,296.1315,16.8,55.75,0.448,0.31,19.15,0.448,0.31,19.16
2021-11-02 9:40,231.3,258.8,174.6,0.1387614,524.9,546.1,511.7,314.9196,17.22,55.06,0.448,0.31,19.78,0.448,0.31,19.78
2021-11-02 9:50,259.3,282.9,206.4,0.1555781,552.6,607.6,459.8,331.5494,17.51,54.21,0.448,0.31,20.38,0.448,0.31,20.38
2021-11-02 10:00,254.8,344.5,91.4,0.1528731,488.9,626.6,254.8,293.3383,18.28,49.53,0.448,0.311,21.02,0.448,0.311,21.02
2021-11-02 10:10,232.3,357.6,96.5,0.1394054,475.5,662.7,265.6,285.315,18.33,50.21,0.448,0.311,21.34,0.448,0.311,21.34
2021-11-02 10:20,187.5,353.3,83.7,0.1124823,404.4,664.8,224.6,242.6436,18.05,50.43,0.448,0.311,21.13,0.448,0.311,21.13
2021-11-02 10:30,215.8,377.1,64.77,0.129482,465.4,771.6,191.2,279.227,17.69,47.74,0.448,0.311,20.73,0.448,0.311,20.73
2021-11-02 10:40,285.1,375.2,73.56,0.171069,586,778.4,220.9,351.5746,18.31,44.08,0.448,0.311,21.25,0.448,0.311,21.25
2021-11-02 10:50,302.6,402,107.4,0.1815746,573.9,806,289.7,344.312,18.52,45.32,0.448,0.311,21.67,0.448,0.311,21.67
2021-11-02 11:00,282.3,404.9,103.7,0.1694022,602.8,812,293.2,361.6901,19.1,42.29,0.448,0.311,21.97,0.448,0.311,21.97
2021-11-02 11:10,258.5,392.1,90,0.155128,619.5,827,262.6,371.7262,19.18,43.97,0.448,0.312,22.04,0.448,0.312,22.04
2021-11-02 11:20,293.4,365.7,87.3,0.1760251,727.3,825,269.6,436.4066,19.4,40.86,0.447,0.312,22.2,0.447,0.312,22.2
2021-11-02 11:30,271.6,349.9,189,0.1629334,625,673.8,490.7,374.9713,20.54,39.4,0.447,0.312,22.87,0.447,0.312,22.87
2021-11-02 11:40,250.1,389.7,87.2,0.1500797,597.4,824,259.1,358.4683,20.86,36.68,0.447,0.312,23.03,0.447,0.312,23.03
2021-11-02 11:50,361.9,423.4,152.7,0.2171112,787.7,850,340.7,472.5969,20.26,39.8,0.447,0.312,22.77,0.448,0.312,22.77
2021-11-02 12:00,207.5,419.5,87,0.1245045,463.7,831,250.2,278.1972,19.94,43.01,0.447,0.312,22.33,0.447,0.312,22.33
2021-11-02 12:10,412.8,431.9,328.6,0.2476648,747.9,827,520.5,448.7626,20.37,39.04,0.447,0.312,22.13,0.447,0.312,22.13
2021-11-02 12:20,359.8,462.5,220.4,0.215862,804,840,740.4,482.4529,20.65,37.13,0.447,0.312,22.3,0.447,0.312,22.3
2021-11-02 12:30,453.7,474.1,375.1,0.2722126,755.3,866,566.6,453.177,20.88,38.47,0.447,0.312,22.38,0.447,0.312,22.38
2021-11-02 12:40,359.1,459.7,205.1,0.2154397,815,934,556.3,489.1615,21.43,35.57,0.447,0.312,22.52,0.447,0.312,22.52
2021-11-02 12:50,435.9,453.9,407,0.2615682,806,924,545.5,483.7021,21.69,35.39,0.447,0.312,22.68,0.447,0.312,22.68
2021-11-02 13:00,397.4,425.8,316.9,0.2384524,785.7,845,627.1,471.4394,21.66,36.46,0.447,0.313,22.73,0.447,0.313,22.73
2021-11-02 13:10,368.5,393.7,299.7,0.221117,743.9,782.2,630.6,446.3633,22.05,34.33,0.447,0.313,22.82,0.447,0.313,22.82
2021-11-02 13:20,281.6,336.2,186.6,0.1689603,624.4,731.6,432.2,374.6321,21.82,35.02,0.447,0.313,22.8,0.447,0.313,22.8
2021-11-02 13:30,320.8,356.3,218.2,0.192453,649.1,746.6,422.8,389.4707,21.86,34.25,0.447,0.313,22.77,0.447,0.313,22.77
2021-11-02 13:40,298.8,336.8,229.8,0.1792529,624.1,680.4,465.8,374.4765,22.28,34.86,0.447,0.313,22.79,0.447,0.313,22.79
2021-11-02 13:50,314.1,337.9,224.4,0.1884489,603.2,657.2,430.4,361.9171,22.54,33.91,0.447,0.313,22.83,0.447,0.313,22.83
2021-11-02 14:00,262.7,309.2,188,0.1576008,527.4,581.1,370.9,316.4699,22.06,34.66,0.447,0.313,22.78,0.447,0.313,22.78
2021-11-02 14:10,280,301.5,205.8,0.1680199,555.6,606.4,413.1,333.3874,21.92,35.65,0.447,0.313,22.73,0.447,0.313,22.73
2021-11-02 14:20,271.4,287.7,243,0.1628233,487.8,570.4,406.2,292.6525,21.93,35.5,0.447,0.313,22.76,0.447,0.313,22.76
2021-11-02 14:30,207.3,255.8,154.6,0.1243788,437.5,480.6,353.8,262.4891,22.13,31.95,0.447,0.313,22.84,0.447,0.313,22.84
2021-11-02 14:40,188,219,120.9,0.1127887,390.2,471.5,268.2,234.1169,22.04,34.73,0.447,0.313,22.83,0.447,0.313,22.83
2021-11-02 14:50,205,218.3,178.3,0.1230209,421.7,455,342.8,253.0498,21.75,34.64,0.446,0.314,22.8,0.446,0.314,22.8
2021-11-02 15:00,184.2,207.2,147.8,0.1105286,385.3,437.3,342.5,231.173,21.35,35.54,0.446,0.314,22.71,0.446,0.314,22.71
2021-11-02 15:10,181.2,190.1,172.4,0.1086927,333.2,358.2,314,199.9329,21.09,36.31,0.447,0.314,22.54,0.447,0.314,22.55
2021-11-02 15:20,149,178.1,106.6,0.08940063,274.6,322.5,234.1,164.7494,21.01,36.68,0.446,0.314,22.38,0.446,0.314,22.38
2021-11-02 15:30,131.5,152,98.7,0.07892445,217.7,233.7,205,130.6445,21.1,36.57,0.446,0.314,22.16,0.446,0.314,22.16
2021-11-02 15:40,108,120.7,86.9,0.06477662,193.1,204.5,184.9,115.8478,20.92,35.7,0.446,0.314,22.03,0.446,0.314,22.03
2021-11-02 15:50,81.6,92.6,68.22,0.0489684,165.5,184.6,138,99.32575,20.71,37.19,0.446,0.314,21.89,0.446,0.314,21.89
2021-11-02 16:00,65.78,71.51,59.94,0.03946753,144.2,148.1,139.9,86.5399,19.93,37.71,0.446,0.314,21.56,0.446,0.314,21.56
2021-11-02 16:10,56.62,64.72,48.5,0.03396962,131.4,147.9,115.9,78.83842,19.76,38.32,0.446,0.314,21.24,0.446,0.314,21.23
2021-11-02 16:20,45,50.09,37.91,0.02699979,106.8,115.5,94.3,64.10256,19.33,39.1,0.446,0.314,20.86,0.446,0.314,20.86
2021-11-02 16:30,33.74,38.11,28.31,0.02024212,83.2,94.3,71.32,49.92698,19.05,41.29,0.446,0.315,20.52,0.446,0.314,20.51
2021-11-02 16:40,24.77,28.26,20.76,0.01486157,62,71.15,53.07,37.19933,18.64,41.94,0.446,0.315,20.15,0.446,0.315,20.15
2021-11-02 16:50,17.79,20.65,16.13,0.01067594,45.13,52.93,40.62,27.07961,18.28,42.65,0.446,0.315,19.77,0.446,0.315,19.78
2021-11-02 17:00,14.81,16.4,12.82,0.008884823,36.06,40.58,31.02,21.63618,18.03,41.74,0.446,0.314,19.46,0.446,0.314,19.46
2021-11-02 17:10,10.46,12.77,7.958,0.006278464,25.53,30.94,19.7,15.31778,17.84,44.4,0.446,0.314,19.2,0.446,0.314,19.2
2021-11-02 17:20,5.311,7.919,2.713,0.003186657,14.13,19.6,9.08,8.478949,17.54,46.87,0.446,0.314,18.93,0.446,0.314,18.93
2021-11-02 17:30,1.204,2.661,0.208,0.000722128,5.768,9.01,3.42,3.460637,17.25,47.76,0.446,0.315,18.63,0.446,0.314,18.63
2021-11-02 17:40,0.028,0.203,0,1.71E-05,1.865,3.361,0.78,1.118908,16.86,47.33,0.446,0.314,18.33,0.446,0.315,18.33
2021-11-02 17:50,0,0,0,0,0.354,0.762,0.118,0.2122267,16.6,49.24,0.446,0.314,18.07,0.446,0.314,18.07
2021-11-02 18:00,0,0,0,0,0.074,0.142,0.023,0.04446069,16.45,58.46,0.446,0.314,17.87,0.446,0.314,17.87
2021-11-02 18:10,0.008,0.079,0,5.06E-06,0.033,0.087,0,0.0197277,16.41,65.35,0.446,0.314,17.77,0.446,0.314,17.77
2021-11-02 18:20,0.118,0.173,0.064,7.09E-05,0.02,0.046,0,0.01202828,16.61,68.43,0.446,0.315,17.79,0.446,0.315,17.79
2021-11-02 18:30,0.059,0.125,0,3.55E-05,0.017,0.054,0,0.009958396,16.89,71.63,0.446,0.314,17.83,0.446,0.314,17.83
2021-11-02 18:40,0,0,0,0,0.013,0.036,0,0.007763516,17.08,73.87,0.446,0.314,17.86,0.446,0.314,17.86
2021-11-02 18:50,0,0,0,0,0.011,0.041,0,0.006834329,17.17,76.03,0.446,0.314,17.88,0.446,0.314,17.88
2021-11-02 19:00,0,0,0,0,0.009,0.034,0,0.005460938,17.22,77.84,0.446,0.314,17.88,0.446,0.314,17.88
2021-11-02 19:10,0,0,0,0,0.007,0.034,0,0.004386584,17.22,79.57,0.446,0.314,17.87,0.446,0.314,17.87
2021-11-02 19:20,0,0,0,0,0.006,0.028,0,0.003341167,17.22,81,0.446,0.314,17.85,0.446,0.314,17.85
2021-11-02 19:30,0,0,0,0,0.005,0.03,0,0.003134428,17.15,82.6,0.446,0.314,17.83,0.446,0.314,17.83
2021-11-02 19:40,0,0,0,0,0.005,0.051,0,0.002758541,17.06,83.5,0.446,0.314,17.78,0.446,0.314,17.78
2021-11-02 19:50,0,0,0,0,0.004,0.038,0,0.002161996,16.93,85.1,0.445,0.314,17.73,0.445,0.314,17.73
2021-11-02 20:00,0,0,0,0,0.003,0.034,0,0.001759586,16.84,85.6,0.445,0.314,17.68,0.445,0.314,17.68
2021-11-02 20:10,0,0,0,0,0.003,0.032,0,0.001953266,16.73,85.9,0.445,0.314,17.62,0.445,0.314,17.62
2021-11-02 20:20,0,0,0,0,0.002,0.025,0,0.00149474,16.63,86.5,0.445,0.313,17.55,0.445,0.313,17.55
2021-11-02 20:30,0,0,0,0,0.003,0.031,0,0.001673991,16.49,87,0.445,0.313,17.48,0.445,0.313,17.48
2021-11-02 20:40,0,0,0,0,0.002,0.021,0,0.001282486,16.34,87.6,0.445,0.313,17.41,0.445,0.313,17.41
2021-11-02 20:50,0,0,0,0,0.001,0.03,0,0.000883428,16.25,87.9,0.445,0.313,17.35,0.445,0.313,17.35
2021-11-02 21:00,0,0,0,0,0.002,0.034,0,0.001441206,16.2,88.4,0.445,0.313,17.3,0.445,0.313,17.3
2021-11-02 21:10,0,0,0,0,0.002,0.019,0,0.000901148,16.09,88.5,0.445,0.313,17.25,0.445,0.313,17.25
2021-11-02 21:20,0,0,0,0,0.001,0.028,0,0.000800531,16.03,88.7,0.445,0.313,17.2,0.445,0.313,17.2
2021-11-02 21:30,0,0,0,0,0.002,0.026,0,0.000916994,15.94,88.8,0.445,0.313,17.14,0.445,0.313,17.14
2021-11-02 21:40,0,0,0,0,0.001,0.024,0,0.000576096,15.81,89.3,0.445,0.313,17.08,0.445,0.313,17.08
2021-11-02 21:50,0,0,0,0,0.002,0.038,0,0.001138645,15.73,89.3,0.445,0.313,17.02,0.445,0.313,17.02
2021-11-02 22:00,0,0,0,0,0.001,0.018,0,0.000578652,15.67,89.6,0.445,0.313,16.97,0.445,0.313,16.97
2021-11-02 22:10,0,0,0,0,0.001,0.026,0,0.000558545,15.64,89.7,0.445,0.313,16.94,0.445,0.313,16.94
2021-11-02 22:20,0,0,0,0,0.001,0.018,0,0.000601001,15.57,89.7,0.445,0.313,16.9,0.445,0.313,16.9
2021-11-02 22:30,0,0,0,0,0.001,0.02,0,0.000613582,15.5,89.6,0.445,0.313,16.84,0.445,0.313,16.85
2021-11-02 22:40,0,0,0,0,0.001,0.023,0,0.00089453,15.43,89.7,0.445,0.313,16.8,0.445,0.313,16.79
2021-11-02 22:50,0,0,0,0,0.001,0.022,0,0.000495557,15.37,89.7,0.445,0.313,16.74,0.445,0.313,16.75
2021-11-02 23:00,0,0,0,0,0.002,0.026,0,0.001060066,15.27,89.3,0.445,0.312,16.69,0.445,0.313,16.69
2021-11-02 23:10,0,0,0,0,0.001,0.019,0,0.000779969,15.17,89.6,0.444,0.312,16.62,0.445,0.312,16.62
2021-11-02 23:20,0,0,0,0,0.002,0.021,0,0.001039818,15.09,89.6,0.444,0.312,16.55,0.444,0.312,16.54
2021-11-02 23:30,0,0,0,0,0.002,0.022,0,0.000950561,14.98,89.9,0.444,0.312,16.49,0.444,0.312,16.48
2021-11-02 23:40,0,0,0,0,0.001,0.029,0,0.000889276,14.92,89.8,0.444,0.312,16.43,0.444,0.312,16.43
2021-11-02 23:50,0,0,0,0,0.002,0.028,0,0.000961777,14.81,89.6,0.444,0.312,16.37,0.444,0.312,16.37
2021-11-03 0:00,0,0,0,0,0.001,0.02,0,0.00059251,14.73,89.7,0.444,0.312,16.3,0.444,0.312,16.3
2021-11-03 0:10,0,0,0,0,0.001,0.025,0,0.000723059,14.64,89.7,0.444,0.312,16.24,0.444,0.312,16.24
2021-11-03 0:20,0,0,0,0,0.001,0.024,0,0.000458354,14.58,89.8,0.444,0.312,16.18,0.444,0.312,16.18
2021-11-03 0:30,0,0,0,0,0.001,0.016,0,0.000501974,14.49,89.9,0.444,0.312,16.12,0.444,0.312,16.12
2021-11-03 0:40,0,0,0,0,0.001,0.02,0,0.00071167,14.39,89.8,0.444,0.312,16.05,0.444,0.312,16.06
2021-11-03 0:50,0,0,0,0,0.001,0.024,0,0.000728908,14.25,89.9,0.444,0.311,15.99,0.444,0.311,15.99
2021-11-03 1:00,0,0,0,0,0.002,0.023,0,0.000908955,14.16,90,0.444,0.311,15.93,0.444,0.311,15.92
2021-11-03 1:10,0,0,0,0,0.001,0.032,0,0.000564337,14.08,90.1,0.444,0.311,15.88,0.444,0.311,15.88
2021-11-03 1:20,0,0,0,0,0.002,0.022,0,0.000908529,13.96,89.8,0.444,0.311,15.8,0.444,0.311,15.8
2021-11-03 1:30,0,0,0,0,0.001,0.024,0,0.00053449,13.89,90.2,0.444,0.311,15.73,0.444,0.311,15.74
2021-11-03 1:40,0,0,0,0,0.001,0.022,0,0.000538523,13.83,90.2,0.444,0.311,15.68,0.444,0.311,15.68
2021-11-03 1:50,0,0,0,0,0.001,0.02,0,0.00035166,13.78,90.3,0.444,0.31,15.63,0.444,0.311,15.63
2021-11-03 2:00,0,0,0,0,0.001,0.016,0,0.000460086,13.72,90.2,0.444,0.31,15.59,0.444,0.311,15.58
2021-11-03 2:10,0,0,0,0,0.001,0.022,0,0.000596285,13.62,90.5,0.444,0.31,15.54,0.444,0.31,15.54
2021-11-03 2:20,0,0,0,0,0.001,0.019,0,0.000406271,13.62,90.4,0.444,0.31,15.5,0.444,0.31,15.5
2021-11-03 2:30,0,0,0,0,0.001,0.019,0,0.000633971,13.56,90.1,0.444,0.31,15.44,0.444,0.31,15.44
2021-11-03 2:40,0,0,0,0,0.001,0.028,0,0.000597422,13.43,90,0.444,0.31,15.38,0.444,0.31,15.38
2021-11-03 2:50,0,0,0,0,0.001,0.017,0,0.000336637,13.33,90.2,0.444,0.31,15.32,0.444,0.31,15.32
2021-11-03 3:00,0,0,0,0,0.001,0.019,0,0.000431233,13.28,90.4,0.444,0.31,15.27,0.444,0.31,15.27
2021-11-03 3:10,0,0,0,0,0.001,0.02,0,0.000525033,13.23,90.6,0.443,0.31,15.23,0.443,0.309,15.23
2021-11-03 3:20,0,0,0,0,0.001,0.031,0,0.000477068,13.17,90.4,0.443,0.309,15.18,0.443,0.309,15.18
2021-11-03 3:30,0,0,0,0,0.001,0.021,0,0.000446341,13.11,91,0.443,0.309,15.14,0.443,0.309,15.14
2021-11-03 3:40,0,0,0,0,0,0.016,0,0.000248658,13.12,91,0.443,0.309,15.11,0.443,0.309,15.11
2021-11-03 3:50,0,0,0,0,0,0.013,0,0.000235737,13.1,91.1,0.443,0.309,15.07,0.443,0.309,15.07
2021-11-03 4:00,0,0,0,0,0.001,0.015,0,0.000442592,13.05,91,0.443,0.309,15.04,0.443,0.309,15.04
2021-11-03 4:10,0,0,0,0,0,0.016,0,0.000279981,13.01,91,0.443,0.309,15.01,0.443,0.309,15.01
2021-11-03 4:20,0,0,0,0,0,0.01,0,9.98E-05,12.97,91.2,0.443,0.309,14.97,0.443,0.309,14.97
