time,SlrW_Avg,SlrW_Max,SlrW_Min,SlrMJ_Tot,PAR_Den_Avg,PAR_Den_Max,PAR_Den_Min,PAR_Tot_Tot,AirTC_Avg,RH,VWC_Avg,EC_Avg,T_Avg,VWC_2_Avg,EC_2_Avg,T_2_Avg
2021-11-04 7:00,0,0,0,0,0.156,0.254,0.054,0.09378068,12.24,91,0.438,0.3,14.31,0.438,0.3,14.31
2021-11-04 7:10,3.035,6.894,0,0.001821042,10.01,21.26,0.242,6.004843,12.2,91,0.438,0.3,14.27,0.438,0.3,14.28
2021-11-04 7:20,9.16,11.75,6.919,0.005493883,28.2,35.94,21.35,16.91972,11.94,83.3,0.438,0.3,14.15,0.438,0.3,14.15
2021-11-04 7:30,14.54,17.3,11.83,0.00872467,43.55,51.57,36.08,26.13189,11.55,83.7,0.438,0.3,13.9,0.438,0.3,13.9
2021-11-04 7:40,20.14,22.4,17.35,0.01208508,59.64,66.47,51.74,35.7868,11.35,85.3,0.438,0.3,13.78,0.438,0.3,13.78
2021-11-04 7:50,25.38,29.82,22.42,0.01522961,74.8,85.2,66.55,44.88206,11.38,86.3,0.438,0.299,13.81,0.438,0.3,13.81
2021-11-04 8:00,45.46,63.96,29.94,0.02727605,102.6,125.3,85.4,61.57401,11.67,87.8,0.438,0.299,14,0.438,0.299,14
2021-11-04 8:10,72.43,81.2,64.05,0.04346005,142.3,159.5,125.4,85.35968,12.3,88.3,0.438,0.299,14.38,0.438,0.299,14.38
2021-11-04 8:20,91.2,101.9,81.5,0.05469321,181.6,206.6,160.1,108.9744,13.25,79.2,0.438,0.299,14.9,0.437,0.299,14.9
2021-11-04 8:30,108.8,116.3,102,0.0653033,223.5,242.2,206.9,134.1263,13.91,64.11,0.438,0.299,15.34,0.437,0.299,15.34
2021-11-04 8:40,126.5,135.4,116.2,0.07590751,263.2,280.4,242,157.9102,13.27,69.23,0.437,0.299,15.58,0.437,0.299,15.57
2021-11-04 8:50,146.6,163.3,135.5,0.08797622,294.9,306.1,280.5,176.9222,14.11,64.9,0.437,0.299,15.89,0.437,0.299,15.89
2021-11-04 9:00,154.1,156.9,152.7,0.09247829,322.8,345.1,306.4,193.686,14.65,60.26,0.437,0.299,16.16,0.437,0.299,16.16
2021-11-04 9:10,170.2,183.9,156.7,0.1021383,376.1,435,344.5,225.6702,14.85,61.26,0.437,0.299,16.53,0.437,0.299,16.53
2021-11-04 9:20,190.5,215.2,175.1,0.1142731,430.1,465.5,382,258.0591,15.82,57.91,0.437,0.299,17.02,0.437,0.299,17.02
2021-11-04 9:30,214.4,256.9,167.5,0.1286139,468.3,493.1,437,280.9663,16.83,56.77,0.437,0.299,17.74,0.437,0.299,17.74
2021-11-04 9:40,196.9,247.3,173,0.1181242,500.2,527.2,484,300.1082,17,54.86,0.437,0.299,18.43,0.437,0.299,18.43
2021-11-04 9:50,248.1,268.8,184.8,0.1488828,547.9,571.3,523.8,328.7636,17.24,52.04,0.437,0.299,19.05,0.437,0.299,19.06
2021-11-04 10:00,304.6,337.4,203.9,0.1827405,556.1,621.8,443.6,333.6566,17.89,51.9,0.437,0.299,19.79,0.437,0.299,19.8
2021-11-04 10:10,281.3,341.9,183.7,0.1687613,620.6,639.6,609.6,372.3576,18.49,50,0.437,0.299,20.56,0.437,0.299,20.56
2021-11-04 10:20,288.5,347,184.7,0.1730929,581.3,629.8,497.4,348.7834,19.26,48.93,0.437,0.299,21.2,0.437,0.299,21.2
2021-11-04 10:30,354.9,358.8,347.4,0.2129533,662.7,730.9,554.9,397.5906,19.9,45.5,0.437,0.3,21.86,0.437,0.3,21.86
2021-11-04 10:40,342.9,360.1,330.8,0.2057497,634.1,754.1,485.3,380.4491,20.32,46.46,0.437,0.3,22.45,0.437,0.3,22.45
2021-11-04 10:50,343.9,355.2,332.6,0.2063255,664.2,742.9,486.6,398.495,20.36,46.53,0.437,0.3,22.88,0.437,0.3,22.89
2021-11-04 11:00,355.6,363.5,346.2,0.2133428,707.5,734,690.7,424.5264,21.03,43.03,0.437,0.3,23.29,0.437,0.3,23.29
2021-11-04 11:10,347.7,357.6,335.9,0.2085929,716.7,744.5,691.8,430.046,21.29,42.24,0.437,0.301,23.46,0.437,0.3,23.46
2021-11-04 11:20,276.4,341.9,204,0.1658394,729.8,761,699,437.8964,21.61,42.33,0.437,0.301,23.49,0.437,0.301,23.49
2021-11-04 11:30,338.1,369.9,301.1,0.2028773,726.4,776.4,621.9,435.8509,22.57,41.56,0.437,0.301,23.83,0.437,0.301,23.83
2021-11-04 11:40,267.7,357.1,216.1,0.1606366,578.9,674.8,518.8,347.3528,22.68,40,0.437,0.301,23.99,0.437,0.301,23.99
2021-11-04 11:50,252.7,345,214.5,0.1516424,768.5,798.5,675.1,461.093,22.72,39.01,0.437,0.301,23.97,0.437,0.301,23.97
2021-11-04 12:00,397.6,420.2,346,0.2385312,769.9,791.7,717.9,461.9557,23.48,37.6,0.437,0.301,24.01,0.437,0.301,24.01
2021-11-04 12:10,392.4,399.7,385.4,0.235468,752.3,812,606.1,451.401,23.4,34.77,0.437,0.302,23.92,0.437,0.302,23.92
2021-11-04 12:20,357.1,455.8,217,0.2142898,803,815,792.3,481.8454,23.89,34.52,0.437,0.302,23.96,0.437,0.302,23.96
2021-11-04 12:30,427.9,455.8,260.7,0.2567386,731.2,844,536.8,438.7289,24.09,33.11,0.437,0.302,23.92,0.437,0.302,23.92
2021-11-04 12:40,374.7,463.2,207.2,0.2248487,806,910,534.6,483.839,23.5,34.11,0.437,0.302,23.92,0.437,0.302,23.92
2021-11-04 12:50,431.8,445.1,417.4,0.2590633,842,906,541.8,504.9004,24.17,33.15,0.437,0.302,23.95,0.437,0.302,23.95
2021-11-04 13:00,397.4,417.6,346,0.2384115,813,856,678.6,487.5393,24.53,29.99,0.437,0.302,24.04,0.437,0.302,24.04
2021-11-04 13:10,374.8,391.2,317,0.2248937,750.8,782.2,685.3,450.4878,24.74,30.02,0.437,0.302,24.12,0.437,0.302,24.12
2021-11-04 13:20,307,357.3,204.7,0.1842039,627.9,738.9,514.7,376.7263,24.68,28.66,0.437,0.302,24.19,0.437,0.302,24.19
2021-11-04 13:30,318.3,346,250.1,0.1909813,640.3,700.8,528.9,384.1754,24.12,25.3,0.437,0.303,24.17,0.437,0.303,24.17
2021-11-04 13:40,298.6,321.2,234.1,0.1791325,654.8,689,552.2,392.9067,24.02,26.66,0.437,0.303,24.1,0.437,0.303,24.1
2021-11-04 13:50,268.7,306.9,51.7,0.1612463,548.7,638.8,166,329.2199,24.24,25.43,0.437,0.303,24.04,0.437,0.303,24.05
2021-11-04 14:00,141.6,269.9,49.6,0.0849387,307.1,528.6,158.1,184.2335,22.94,32.01,0.437,0.303,23.55,0.437,0.303,23.55
2021-11-04 14:10,271.3,280.9,249.6,0.162791,531.8,554.2,452.4,319.1064,22.93,30.86,0.437,0.303,23.19,0.437,0.303,23.19
2021-11-04 14:20,155.1,278.3,41.23,0.09308269,299.8,511.5,135.4,179.8763,23.43,31.05,0.437,0.303,23.15,0.437,0.303,23.15
2021-11-04 14:30,197.6,271.8,41.39,0.1185842,434.8,485.4,136.1,260.879,23.15,28.63,0.437,0.303,22.96,0.437,0.303,22.96
2021-11-04 14:40,222.8,238.3,173,0.1336915,396.4,432.5,368.4,237.841,23.65,30.75,0.437,0.303,23.08,0.437,0.303,23.08
2021-11-04 14:50,203.1,217.5,189,0.1218896,366.2,409.6,312.5,219.7264,23.63,30.14,0.437,0.303,23.18,0.437,0.303,23.18
2021-11-04 15:00,167.9,195.2,125.7,0.1007434,354.3,372,333.3,212.6003,23.32,29.3,0.437,0.303,23.14,0.437,0.303,23.14
2021-11-04 15:10,156.2,170.5,143.3,0.09369726,319.7,358.7,260.6,191.798,23.29,29.29,0.437,0.303,23.06,0.437,0.303,23.07
2021-11-04 15:20,128.8,155.8,100.2,0.07726463,267.6,321,184.7,160.5685,22.73,30.08,0.437,0.303,22.88,0.437,0.303,22.88
2021-11-04 15:30,118.7,143.9,90.6,0.07121447,206.2,235.1,175.7,123.7397,22.68,30.39,0.436,0.303,22.76,0.436,0.303,22.76
2021-11-04 15:40,98,112,79.88,0.05877732,178.6,191.2,160.9,107.1765,22.49,29.73,0.436,0.303,22.64,0.436,0.303,22.63
2021-11-04 15:50,75.32,81.8,63.43,0.04519044,148.1,161.6,138.4,88.85169,22.5,26.75,0.436,0.303,22.48,0.436,0.303,22.48
2021-11-04 16:00,64.41,70.3,53.88,0.03864868,132.6,138.4,125.1,79.55427,21.76,27.16,0.436,0.303,22.21,0.436,0.303,22.21
2021-11-04 16:10,51.1,57.53,42.64,0.03066026,112.1,127.2,101.5,67.28745,21.46,27.79,0.436,0.303,21.88,0.436,0.303,21.88
2021-11-04 16:20,39.42,49.39,34.5,0.02365261,92.4,101.3,82.9,55.44799,21.43,29.49,0.436,0.303,21.6,0.436,0.303,21.61
2021-11-04 16:30,29.92,34.8,26.25,0.01795193,75.37,82.7,68.4,45.22413,21.22,29.75,0.436,0.303,21.32,0.436,0.303,21.32
2021-11-04 16:40,23.55,26.32,20.38,0.01412719,61.7,68.31,55.28,37.02163,20.83,30.69,0.436,0.303,21.02,0.436,0.303,21.02
2021-11-04 16:50,17.37,20.37,14.59,0.01042097,48.07,55.17,41.14,28.8449,20.5,32.73,0.436,0.303,20.72,0.436,0.303,20.72
2021-11-04 17:00,11.74,14.63,8.66,0.007042955,34.56,41.07,28.13,20.73335,20.02,35.6,0.436,0.303,20.38,0.436,0.303,20.38
2021-11-04 17:10,6.632,8.67,4.927,0.003979149,22.54,28.07,17.37,13.52641,19.44,38.72,0.436,0.304,19.98,0.436,0.304,19.98
2021-11-04 17:20,2.682,4.866,1.008,0.001609457,12.45,17.25,8.34,7.470626,18.76,44.21,0.436,0.304,19.48,0.436,0.304,19.48
2021-11-04 17:30,0.266,0.992,0,0.000159346,5.55,8.27,3.136,3.330035,18.01,43.79,0.436,0.304,18.93,0.436,0.304,18.92
2021-11-04 17:40,0,0,0,0,1.649,3.1,0.665,0.9896168,17.17,47.45,0.436,0.304,18.39,0.436,0.304,18.39
2021-11-04 17:50,0,0,0,0,0.298,0.649,0.097,0.1785442,16.43,50.58,0.436,0.304,17.93,0.436,0.304,17.93
2021-11-04 18:00,0,0,0,0,0.071,0.118,0.022,0.04282715,15.93,61.8,0.436,0.304,17.58,0.436,0.304,17.58
2021-11-04 18:10,0,0.004,0,1.93E-08,0.031,0.08,0,0.01830048,15.79,67.04,0.436,0.304,17.44,0.436,0.304,17.44
2021-11-04 18:20,0.044,0.125,0,2.62E-05,0.019,0.054,0,0.01160627,16.04,70.98,0.436,0.303,17.48,0.436,0.303,17.48
2021-11-04 18:30,0,0,0,0,0.012,0.049,0,0.007265369,16.38,73.22,0.436,0.303,17.54,0.436,0.303,17.53
2021-11-04 18:40,0,0,0,0,0.01,0.037,0,0.005720697,16.56,75.39,0.436,0.303,17.57,0.436,0.303,17.58
2021-11-04 18:50,0,0,0,0,0.008,0.036,0,0.004859731,16.58,77.33,0.436,0.303,17.58,0.436,0.303,17.58
2021-11-04 19:00,0,0,0,0,0.007,0.033,0,0.004370306,16.6,79.83,0.436,0.303,17.56,0.436,0.303,17.56
2021-11-04 19:10,0,0,0,0,0.005,0.028,0,0.002856256,16.55,81.3,0.436,0.303,17.53,0.436,0.303,17.53
2021-11-04 19:20,0,0,0,0,0.005,0.033,0,0.003049057,16.49,82.8,0.436,0.302,17.48,0.436,0.302,17.48
2021-11-04 19:30,0,0,0,0,0.004,0.031,0,0.002255738,16.42,84.1,0.436,0.302,17.44,0.436,0.302,17.44
2021-11-04 19:40,0,0,0,0,0.003,0.027,0,0.001974646,16.35,85.1,0.436,0.302,17.4,0.436,0.302,17.4
2021-11-04 19:50,0,0,0,0,0.003,0.024,0,0.002045415,16.24,85.8,0.436,0.302,17.35,0.436,0.302,17.35
2021-11-04 20:00,0,0,0,0,0.002,0.027,0,0.001391337,16.18,86.5,0.436,0.302,17.3,0.436,0.302,17.3
2021-11-04 20:10,0,0,0,0,0.003,0.03,0,0.001578512,16.12,86.9,0.436,0.302,17.26,0.436,0.302,17.26
2021-11-04 20:20,0,0,0,0,0.001,0.025,0,0.000899443,16.04,87.3,0.436,0.302,17.21,0.436,0.302,17.21
2021-11-04 20:30,0,0,0,0,0.002,0.02,0,0.001062508,15.94,87.7,0.436,0.302,17.16,0.436,0.302,17.16
2021-11-04 20:40,0,0,0,0,0.001,0.014,0,0.000659588,15.88,87.9,0.436,0.301,17.11,0.436,0.301,17.11
2021-11-04 20:50,0,0,0,0,0.002,0.027,0,0.001049898,15.79,88.2,0.435,0.301,17.04,0.435,0.301,17.04
2021-11-04 21:00,0,0,0,0,0.002,0.03,0,0.001283875,15.7,88.2,0.435,0.301,16.98,0.435,0.301,16.98
2021-11-04 21:10,0,0,0,0,0.002,0.03,0,0.001286573,15.61,88.5,0.435,0.301,16.91,0.435,0.301,16.91
2021-11-04 21:20,0,0,0,0,0.002,0.026,0,0.001273992,15.53,88.6,0.435,0.301,16.86,0.435,0.301,16.86
2021-11-04 21:30,0,0,0,0,0.001,0.035,0,0.000797832,15.43,88.6,0.435,0.301,16.8,0.435,0.301,16.8
2021-11-04 21:40,0,0,0,0,0.002,0.021,0,0.001096728,15.31,88.5,0.435,0.301,16.72,0.435,0.301,16.72
2021-11-04 21:50,0,0,0,0,0.002,0.035,0,0.000900635,15.21,89,0.435,0.301,16.65,0.435,0.301,16.65
2021-11-04 22:00,0,0,0,0,0.001,0.015,0,0.000750463,15.11,89.2,0.435,0.301,16.59,0.435,0.301,16.59
2021-11-04 22:10,0,0,0,0,0.001,0.021,0,0.000810497,15.08,89,0.435,0.301,16.54,0.435,0.301,16.54
2021-11-04 22:20,0,0,0,0,0.001,0.016,0,0.000493511,15.01,89.5,0.435,0.3,16.48,0.435,0.3,16.48
2021-11-04 22:30,0,0,0,0,0.001,0.025,0,0.000897312,14.95,89.4,0.435,0.3,16.43,0.435,0.3,16.43
2021-11-04 22:40,0,0,0,0,0.001,0.014,0,0.000336155,14.92,89.8,0.435,0.3,16.39,0.435,0.3,16.39
2021-11-04 22:50,0,0,0,0,0.002,0.031,0,0.001081306,14.84,89.3,0.435,0.3,16.34,0.435,0.3,16.34
2021-11-04 23:00,0,0,0,0,0.001,0.028,0,0.000797433,14.75,89.3,0.435,0.3,16.28,0.435,0.3,16.28
2021-11-04 23:10,0,0,0,0,0.001,0.019,0,0.000560191,14.66,89.2,0.435,0.3,16.22,0.435,0.3,16.21
2021-11-04 23:20,0,0,0,0,0.001,0.017,0,0.000420555,14.56,89.3,0.435,0.3,16.16,0.435,0.3,16.16
2021-11-04 23:30,0,0,0,0,0.001,0.027,0,0.000658905,14.47,89.6,0.435,0.3,16.1,0.435,0.3,16.1
2021-11-04 23:40,0,0,0,0,0.001,0.02,0,0.000550507,14.4,89.9,0.435,0.299,16.05,0.435,0.3,16.05
2021-11-04 23:50,0,0,0,0,0.001,0.02,0,0.00056996,14.36,89.8,0.435,0.299,16,0.435,0.299,16
2021-11-05 0:00,0,0,0,0,0.001,0.023,0,0.000825348,14.32,89.9,0.435,0.299,15.95,0.435,0.299,15.96
2021-11-05 0:10,0,0,0,0,0.001,0.025,0,0.00043819,14.27,89.9,0.435,0.299,15.91,0.435,0.299,15.91
2021-11-05 0:20,0,0,0,0,0.001,0.012,0,0.000423366,14.21,89.8,0.435,0.299,15.86,0.435,0.299,15.86
2021-11-05 0:30,0,0,0,0,0.001,0.022,0,0.000488939,14.13,89.8,0.435,0.299,15.82,0.435,0.299,15.82
2021-11-05 0:40,0,0,0,0,0.001,0.032,0,0.000707039,14.08,89.7,0.434,0.299,15.77,0.435,0.299,15.77
2021-11-05 0:50,0,0,0,0,0.001,0.032,0,0.000415273,14,89.9,0.434,0.299,15.73,0.434,0.299,15.72
2021-11-05 1:00,0,0,0,0,0.001,0.01,0,0.000345781,13.96,90.2,0.435,0.298,15.68,0.434,0.299,15.68
2021-11-05 1:10,0,0,0,0,0.001,0.022,0,0.000341237,13.9,90.4,0.434,0.298,15.64,0.434,0.298,15.64
2021-11-05 1:20,0,0,0,0,0.001,0.013,0,0.000325107,13.86,90.2,0.434,0.298,15.6,0.434,0.298,15.6
2021-11-05 1:30,0,0,0,0,0,0.013,0,0.000260046,13.82,90.3,0.434,0.298,15.56,0.434,0.298,15.56
2021-11-05 1:40,0,0,0,0,0.001,0.015,0,0.00035342,13.8,90.5,0.434,0.298,15.54,0.434,0.298,15.54
2021-11-05 1:50,0,0,0,0,0.001,0.015,0,0.000415982,13.76,90.4,0.434,0.298,15.5,0.434,0.298,15.5
2021-11-05 2:00,0,0,0,0,0.001,0.016,0,0.000346832,13.69,90.4,0.434,0.298,15.47,0.434,0.298,15.47
2021-11-05 2:10,0,0,0,0,0.001,0.017,0,0.000358788,13.65,90.5,0.434,0.297,15.45,0.434,0.297,15.44
2021-11-05 2:20,0,0,0,0,0,0.007,0,0.00015517,13.6,90.5,0.434,0.297,15.4,0.434,0.297,15.4
2021-11-05 2:30,0,0,0,0,0,0.017,0,0.000253315,13.56,90.5,0.434,0.297,15.35,0.434,0.297,15.36
2021-11-05 2:40,0,0,0,0,0.001,0.024,0,0.000309488,13.52,90.5,0.434,0.297,15.31,0.434,0.297,15.32
2021-11-05 2:50,0,0,0,0,0,0.016,0,0.000249964,13.49,90.3,0.434,0.297,15.27,0.434,0.297,15.27
2021-11-05 3:00,0,0,0,0,0,0.008,0,0.000104365,13.39,90.4,0.434,0.297,15.22,0.434,0.297,15.22
2021-11-05 3:10,0,0,0,0,0,0.021,0,0.000186209,13.32,90.4,0.434,0.297,15.17,0.434,0.297,15.17
2021-11-05 3:20,0,0,0,0,0.001,0.018,0,0.000417572,13.25,90.5,0.434,0.296,15.12,0.434,0.296,15.12
2021-11-05 3:30,0,0,0,0,0,0.016,0,0.00028586,13.2,90.5,0.434,0.296,15.07,0.434,0.296,15.07
2021-11-05 3:40,0,0,0,0,0.001,0.025,0,0.000533154,13.13,90.5,0.434,0.296,15.02,0.434,0.296,15.02
2021-11-05 3:50,0,0,0,0,0,0.017,0,0.000187516,13.1,90.7,0.434,0.296,14.99,0.434,0.296,14.99
2021-11-05 4:00,0,0,0,0,0,0.022,0,0.000257802,13.05,90.8,0.434,0.296,14.96,0.434,0.296,14.96
2021-11-05 4:10,0,0,0,0,0.001,0.016,0,0.000333314,13.03,90.7,0.434,0.296,14.93,0.434,0.296,14.93
2021-11-05 4:20,0,0,0,0,0.001,0.019,0,0.000396131,12.98,90.7,0.434,0.296,14.88,0.434,0.296,14.88
2021-11-05 4:30,0,0,0,0,0.001,0.026,0,0.000530484,12.94,90.6,0.434,0.295,14.84,0.434,0.295,14.84
2021-11-05 4:40,0,0,0,0,0.001,0.029,0,0.000483173,12.87,90.5,0.434,0.295,14.8,0.434,0.295,14.8
2021-11-05 4:50,0,0,0,0,0.001,0.02,0,0.000405645,12.82,90.4,0.434,0.295,14.76,0.434,0.295,14.76
2021-11-05 5:00,0,0,0,0,0.001,0.019,0,0.000496208,12.77,90.6,0.434,0.295,14.71,0.434,0.295,14.71
2021-11-05 5:10,0,0,0,0,0.001,0.026,0,0.000644789,12.71,90.7,0.434,0.295,14.66,0.434,0.295,14.66
2021-11-05 5:20,0,0,0,0,0.001,0.016,0,0.000423309,12.66,90.5,0.434,0.295,14.61,0.434,0.295,14.61
2021-11-05 5:30,0,0,0,0,0.001,0.022,0,0.000374434,12.58,90.7,0.434,0.295,14.56,0.434,0.295,14.56
2021-11-05 5:40,0,0,0,0,0,0.011,0,0.000231192,12.51,90.6,0.434,0.295,14.51,0.434,0.295,14.51
2021-11-05 5:50,0,0,0,0,0.001,0.015,0,0.000417458,12.46,90.5,0.433,0.294,14.46,0.433,0.294,14.46
2021-11-05 6:00,0,0,0,0,0.001,0.019,0,0.000304773,12.38,90.4,0.433,0.294,14.43,0.433,0.294,14.43
2021-11-05 6:10,0,0,0,0,0.001,0.028,0,0.000685994,12.27,90.5,0.433,0.294,14.37,0.433,0.294,14.37
2021-11-05 6:20,0,0,0,0,0,0.01,0,0.000200068,12.19,90.5,0.433,0.294,14.31,0.433,0.294,14.31
2021-11-05 6:30,0,0,0,0,0.001,0.017,0,0.000309885,12.15,90.6,0.433,0.294,14.28,0.433,0.294,14.28
2021-11-05 6:40,0,0,0,0,0.003,0.04,0,0.001569699,12.14,90.8,0.433,0.294,14.23,0.433,0.294,14.23
2021-11-05 6:50,0,0,0,0,0.039,0.103,0,0.02355481,12.11,90.9,0.433,0.294,14.2,0.433,0.294,14.2
2021-11-05 7:00,0,0,0,0,0.155,0.261,0.063,0.09325846,12.06,90.8,0.433,0.293,14.18,0.433,0.293,14.18
2021-11-05 7:10,3.29,7.372,0,0.001973948,10.02,21.47,0.232,6.010995,12.02,90.4,0.433,0.293,14.15,0.433,0.293,14.15
2021-11-05 7:20,9.62,11.94,7.407,0.005774911,27.97,34.71,21.56,16.77924,11.76,82.9,0.433,0.293,14.03,0.433,0.293,14.03
2021-11-05 7:30,14.52,17.23,12.01,0.00871457,42.23,50.02,34.84,25.33524,11.42,83.2,0.433,0.293,13.85,0.433,0.293,13.84
2021-11-05 7:40,20.07,22.77,17.29,0.01204237,58.39,66.47,50.18,35.03622,11.28,84.2,0.433,0.293,13.85,0.433,0.293,13.85
2021-11-05 7:50,25.45,28.4,22.83,0.01526829,74.12,81.6,66.6,44.471,11.25,84.8,0.433,0.292,13.88,0.433,0.293,13.89
2021-11-05 8:00,41.42,61.01,28.47,0.02485142,96.6,117.5,81.7,57.94715,11.47,85.9,0.433,0.292,14.01,0.433,0.293,14.02
2021-11-05 8:10,68.73,75.28,45.67,0.04123565,135.3,147,117.9,81.19016,11.95,87.2,0.433,0.292,14.29,0.433,0.292,14.29
2021-11-05 8:20,84.6,105.2,47.36,0.05073329,171.6,207.7,127.6,102.9309,12.79,81.9,0.433,0.292,14.73,0.433,0.292,14.73
2021-11-05 8:30,90.9,109.4,54.74,0.05455643,188.3,217.1,137.4,112.9988,13.76,74.94,0.433,0.293,15.24,0.433,0.293,15.24
2021-11-05 8:40,80.4,106.8,44.51,0.04822039,177.3,220.2,116.3,106.3917,14.36,71.87,0.433,0.293,15.57,0.433,0.293,15.58
